date,ticker,shares,close,market_value,weight
2026-09-04,VCSH,1013.0,78.18000030517578,79196.34030914307,0.1235202218853285
2026-09-04,CASH,,,641483.5208400512,1.0005031358853995
2026-09-08,BKLN,-4117.0,20.604999542236328,-84830.78311538696,-0.1323268609933016
2026-09-08,EMB,525.0,94.4000015258789,49560.000801086426,0.0773082493876417
2026-09-08,HYG,99.0,79.125,7833.375,0.0122192190931853
2026-09-08,IGSB,70.0,51.845001220703125,3629.150085449219,0.0056610822303485
2026-09-08,LQD,-908.0,105.5199966430664,-95812.1569519043,-0.1494566183268365
2026-09-08,SHYG,-180.0,41.98500061035156,-7557.300109863281,-0.0117885720772174
2026-09-08,SJNK,-1662.0,24.704999923706055,-41059.70987319946,-0.0640487134655561
2026-09-08,SPHY,1008.0,23.155000686645508,23340.240692138672,0.0364082550248038
2026-09-08,SRLN,1965.0,40.541500091552734,79664.04767990112,0.1242673116569394
2026-09-08,USHY,2105.0,36.6171989440918,77079.20377731323,0.1202352342998097
2026-09-08,VCIT,-1136.0,80.52999877929688,-91482.07861328124,-0.1427021637130473
2026-09-08,VCSH,1013.0,78.18280029296875,79199.17669677734,0.1235421631235354
2026-09-08,CASH,,,641506.8516024463,1.0006814137596949
2026-09-09,BKLN,-4118.0,20.59000015258789,-84789.62062835693,-0.1322506984930712
2026-09-09,EMB,525.0,94.16999816894533,49439.24903869629,0.0771129198348341
2026-09-09,HYG,99.0,78.9800033569336,7819.020332336426,0.0121957250524268
2026-09-09,IGSB,70.0,51.790000915527344,3625.300064086914,0.0056545655254662
2026-09-09,LQD,-907.0,105.30999755859376,-95516.16778564452,-0.1489814415186594
2026-09-09,SHYG,-180.0,41.91999816894531,-7545.599670410156,-0.0117692568921235
2026-09-09,SJNK,-1662.0,24.670000076293945,-41001.54012680054,-0.0639521946303834
2026-09-09,SPHY,1008.0,23.11000061035156,23294.880615234375,0.0363342141390254
2026-09-09,SRLN,1966.0,40.52000045776367,79662.32089996338,0.1242533874373286
2026-09-09,USHY,2104.0,36.529998779296875,76859.11743164062,0.1198810879275947
2026-09-09,VCIT,-1136.0,80.30999755859375,-91232.1572265625,-0.1422994516171642
2026-09-09,VCSH,1013.0,78.08000183105469,79095.0418548584,0.123368573359855
2026-09-09,CASH,,,641418.115918679,1.000452569874871
2026-09-10,BKLN,-1213.0,20.575000762939453,-24957.475925445557,-0.0389288213229433
2026-09-10,EMB,525.0,93.5749969482422,49126.873397827156,0.07662255140491016
2026-09-10,HYG,99.0,78.73999786376953,7795.259788513184,0.0121581662448398
2026-09-10,IGSB,1205.0,51.665000915527344,62256.32610321045,0.0971077925642235
2026-09-10,LQD,-907.0,104.70999908447266,-94971.9691696167,-0.14812655653445989
2026-09-10,SHYG,946.0,41.834999084472656,39575.90913391113,0.061730741520872
2026-09-10,SJNK,-3531.0,24.625,-86950.875,-0.1356264987236745
2026-09-10,SPHY,198.0,23.03019905090332,4559.979412078857,0.0071126833618672
2026-09-10,SRLN,-1954.0,40.51499938964844,-79166.30880737305,-0.1234840854726441
2026-09-10,USHY,-1330.0,36.41120147705078,-48426.89796447754,-0.0755365672279977
2026-09-10,VCIT,386.0,79.94000244140625,30856.840942382812,0.0481306864213696
2026-09-10,VCSH,414.0,77.9198989868164,32258.838180541992,0.0503175301608005
2026-09-10,CASH,,,749197.7357967473,1.1685140545921158
